cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
8051	chr3L	21492806	21492830	-	2	21492807	3	2	21492807	21492830	24
8052	chr3L	21497440	21497517	-	16	21497485	1354	465	21497460	21497505	46
8053	chr3L	21507447	21507563	-	19	21507521	1236	295	21507490	21507538	49
8054	chr3L	21513903	21513905	-	2	21513904	8	4	21513904	21513905	2
8055	chr3L	21515817	21515852	-	4	21515852	52	42	21515828	21515852	25
8056	chr3L	21516065	21516088	-	2	21516066	3	2	21516066	21516088	23
8057	chr3L	21529253	21529329	-	12	21529329	1135	215	21529284	21529329	46
8058	chr3L	21533161	21533211	-	4	21533162	6	3	21533162	21533211	50
8059	chr3L	21533637	21533748	-	30	21533704	2971	402	21533667	21533719	53
8060	chr3L	21539351	21539531	-	76	21539412	50712	12515	21539411	21539447	37
8061	chr3L	21553533	21553554	-	2	21553554	57	42	21553534	21553554	21
8062	chr3L	21554179	21554183	-	2	21554183	134	113	21554180	21554183	4
8063	chr3L	21554880	21554990	-	28	21554916	4849	747	21554913	21554973	61
8064	chr3L	21568802	21568932	-	36	21568894	4049	1275	21568859	21568900	42
8065	chr3L	21577228	21577239	-	3	21577239	7	3	21577229	21577239	11
8066	chr3L	21634379	21634489	-	14	21634441	749	182	21634410	21634449	40
8067	chr3L	21670036	21670039	-	2	21670039	90	64	21670037	21670039	3
8068	chr3L	21679688	21679755	-	5	21679755	208	92	21679689	21679755	67
8069	chr3L	21728408	21728481	-	5	21728481	22	11	21728413	21728481	69
8070	chr3L	21728563	21728666	-	16	21728629	1482	238	21728620	21728664	45
8071	chr3L	21728856	21728875	-	4	21728862	13	8	21728859	21728875	17
8072	chr3L	21733480	21733484	-	2	21733484	190	167	21733481	21733484	4
8073	chr3L	21738402	21738431	-	6	21738430	1859	1668	21738430	21738430	1
8074	chr3L	21740320	21740321	-	1	21740321	698	698	21740321	21740321	1
8075	chr3L	21744260	21744264	-	2	21744264	74	44	21744261	21744264	4
8076	chr3L	21770533	21770534	-	1	21770534	133	133	21770534	21770534	1
8077	chr3L	21828181	21828292	-	41	21828218	8503	891	21828197	21828247	51
8078	chr3L	21832170	21832285	-	23	21832210	1027	166	21832206	21832265	60
8079	chr3L	21840046	21840162	-	21	21840096	891	205	21840080	21840142	63
8080	chr3L	21841284	21841358	-	11	21841313	1814	653	21841313	21841340	28
8081	chr3L	21941768	21941845	-	17	21941802	1491	419	21941785	21941817	33
8082	chr3L	22029746	22029789	-	8	22029751	1056	710	22029750	22029757	8
8083	chr3L	22071685	22071715	-	5	22071690	19	14	22071690	22071711	22
8084	chr3L	22071791	22071902	-	26	22071831	2095	342	22071819	22071873	55
8085	chr3L	22074338	22074371	-	5	22074371	134	43	22074339	22074371	33
8086	chr3L	22074483	22074529	-	5	22074484	709	500	22074484	22074522	39
8087	chr3L	22075698	22075837	-	36	22075789	2925	364	22075724	22075810	87
8088	chr3L	22262837	22262898	-	9	22262895	542	191	22262853	22262895	43
8089	chr3L	22266517	22266740	-	52	22266650	8883	2761	22266566	22266666	101
8090	chr3L	22288174	22288192	-	5	22288189	1241	761	22288186	22288192	7
8091	chr3L	22407699	22407702	-	2	22407700	29	16	22407700	22407702	3
8092	chr3L	22407856	22407862	-	4	22407861	1934	1763	22407861	22407861	1
8093	chr3L	22461009	22461010	-	1	22461010	296	296	22461010	22461010	1
8094	chr3L	22461073	22461076	-	2	22461074	42	24	22461074	22461076	3
8095	chr3L	22461130	22461163	-	3	22461131	255	194	22461131	22461163	33
8096	chr3L	22474430	22474432	-	2	22474432	149	124	22474431	22474432	2
8097	chr3L	22717195	22717357	-	39	22717261	3413	688	22717223	22717279	57
8098	chr3L	22722053	22722082	-	8	22722073	419	147	22722055	22722080	26
8099	chr3L	22727729	22727818	-	17	22727774	792	152	22727756	22727791	36
8100	chr3L	22741325	22741425	-	13	22741388	889	221	22741367	22741407	41
8101	chr3L	22824824	22824835	-	2	22824825	53	35	22824825	22824835	11
8102	chr3L	22835190	22835193	-	2	22835191	174	106	22835191	22835193	3
8103	chr3L	22837035	22837072	-	2	22837036	2	1	22837036	22837072	37
8104	chr3L	22856114	22856151	-	7	22856125	9	2	22856115	22856151	37
8105	chr3L	22868122	22868312	-	50	22868230	9004	2072	22868202	22868256	55
8106	chr3L	22868907	22869003	-	7	22868960	384	93	22868908	22868981	74
8107	chr3L	22869124	22869162	-	5	22869133	347	131	22869125	22869162	38
8108	chr3L	22869377	22869423	-	3	22869378	140	85	22869378	22869423	46
8109	chr3L	22870065	22870066	-	1	22870066	155	155	22870066	22870066	1
8110	chr3L	22870149	22870151	-	2	22870150	56	28	22870150	22870151	2
8111	chr3L	22870963	22870967	-	3	22870967	340	281	22870964	22870967	4
8112	chr3L	22871025	22871122	-	7	22871026	181	42	22871026	22871094	69
8113	chr3L	22871378	22871617	-	40	22871541	6861	1923	22871469	22871552	84
8114	chr3L	22871713	22871825	-	15	22871718	690	228	22871714	22871817	104
8115	chr3L	22871975	22872188	-	46	22872046	18222	8642	22872045	22872062	18
8116	chr3L	22878098	22878157	-	8	22878128	315	80	22878105	22878152	48
8117	chr3L	22878694	22878771	-	15	22878764	5271	3488	22878760	22878764	5
8118	chr3L	23094804	23094824	-	5	23094806	348	213	23094806	23094823	18
8119	chr3L	23095010	23095029	-	2	23095029	119	84	23095011	23095029	19
8120	chr3L	23095100	23095172	-	6	23095102	254	111	23095101	23095161	61
8121	chr3L	23095291	23095319	-	4	23095292	122	74	23095292	23095307	16
8122	chr3L	23095422	23095530	-	60	23095463	85767	37247	23095459	23095475	17
8123	chr3L	23150395	23150497	-	14	23150450	768	110	23150414	23150494	81
8124	chr3L	23183919	23183959	-	8	23183925	722	195	23183925	23183955	31
8125	chr3L	23338030	23338132	-	28	23338092	5482	1599	23338074	23338105	32
8126	chr3L	24216908	24216932	-	2	24216909	260	242	24216909	24216909	1
8127	chr3L	24290894	24290916	-	2	24290895	31	27	24290895	24290916	22
8128	chr3L	24472757	24472758	-	1	24472758	133	133	24472758	24472758	1
8129	chr3L	24881338	24881352	-	2	24881352	40	22	24881339	24881352	14
8130	chr3L	24886380	24886486	-	18	24886384	953	298	24886384	24886452	69
8131	chr3L	24975038	24975064	-	4	24975064	229	124	24975039	24975064	26
8132	chr3L	25107892	25107911	-	3	25107893	68	28	25107893	25107911	19
8133	chr3L	25115710	25115726	-	2	25115726	45	25	25115711	25115726	16
8134	chr3L	25115795	25115945	-	29	25115857	2701	616	25115828	25115916	89
8135	chr3L	25116869	25116947	-	12	25116905	100	20	25116887	25116932	46
8136	chr3L	25206431	25206432	-	1	25206432	367	367	25206432	25206432	1
8137	chr3L	26013568	26013573	-	3	26013569	98	61	26013569	26013573	5
8138	chr3L	26013620	26013780	-	36	26013695	4028	619	26013668	26013734	67
8139	chr3L	26014118	26014142	-	3	26014123	145	89	26014119	26014142	24
8140	chr3L	27083820	27083936	-	44	27083896	23147	5050	27083864	27083904	41
8141	chr3L	27084363	27084395	-	2	27084364	158	84	27084364	27084395	32
8142	chr3L	27105859	27105870	-	4	27105865	182	86	27105860	27105870	11
8143	chr3L	27122189	27122204	-	2	27122190	46	27	27122190	27122204	15
8144	chr3L	27435153	27435154	-	1	27435154	99	99	27435154	27435154	1
8145	chr3L	27858209	27858325	-	40	27858232	10770	1456	27858219	27858266	48
8146	chr3L	28012532	28012624	-	34	28012594	13878	5224	28012571	28012601	31
8147	chr3R	566942	566994	+	5	566985	206	108	566943	566990	48
8148	chr3R	727476	727536	+	7	727477	169	38	727477	727536	60
8149	chr3R	1391552	1391586	+	4	1391586	197	92	1391553	1391586	34
8150	chr3R	1632119	1632121	+	2	1632120	132	99	1632120	1632121	2
8151	chr3R	3118186	3118225	+	12	3118224	1017	248	3118194	3118225	32
8152	chr3R	3381230	3381240	+	3	3381236	167	103	3381231	3381240	10
8153	chr3R	3623102	3623216	+	43	3623174	7772	1667	3623141	3623203	63
8154	chr3R	3623316	3623409	+	7	3623363	358	183	3623328	3623409	82
8155	chr3R	3713793	3713818	+	4	3713794	93	55	3713794	3713818	25
8156	chr3R	3734860	3735158	+	97	3734941	21445	4315	3734902	3735048	147
8157	chr3R	3750097	3750126	+	2	3750126	72	53	3750098	3750126	29
8158	chr3R	3750300	3750440	+	45	3750384	11436	3147	3750364	3750413	50
8159	chr3R	3789936	3789977	+	2	3789977	45	24	3789937	3789977	41
8160	chr3R	3846705	3846827	+	29	3846770	3025	873	3846752	3846810	59
8161	chr3R	3946370	3946373	+	2	3946371	55	35	3946371	3946373	3
8162	chr3R	4130517	4130572	+	6	4130523	1675	912	4130523	4130534	12
8163	chr3R	4197262	4197341	+	6	4197291	746	412	4197289	4197304	16
8164	chr3R	4220925	4221071	+	18	4220976	1316	508	4220971	4221039	69
8165	chr3R	4233014	4233109	+	20	4233069	1348	400	4233042	4233078	37
8166	chr3R	4235219	4235224	+	3	4235224	895	469	4235220	4235224	5
8167	chr3R	4236754	4236793	+	4	4236793	1232	860	4236790	4236793	4
8168	chr3R	4266955	4266956	+	1	4266956	375	375	4266956	4266956	1
8169	chr3R	4282163	4282176	+	2	4282176	87	60	4282164	4282176	13
8170	chr3R	4307582	4307586	+	2	4307586	70	51	4307583	4307586	4
8171	chr3R	4307909	4307910	+	1	4307910	769	769	4307910	4307910	1
8172	chr3R	4311513	4311605	+	18	4311564	1502	341	4311530	4311577	48
8173	chr3R	4319642	4319737	+	17	4319688	1479	466	4319672	4319705	34
8174	chr3R	4337724	4337836	+	35	4337831	3531	897	4337769	4337831	63
8175	chr3R	4381309	4381376	+	15	4381333	4574	1727	4381323	4381333	11
8176	chr3R	4386090	4386110	+	2	4386091	74	56	4386091	4386110	20
8177	chr3R	4387709	4387803	+	21	4387763	2551	544	4387736	4387782	47
8178	chr3R	4390350	4390417	+	10	4390376	883	417	4390351	4390404	54
8179	chr3R	4395559	4395580	+	3	4395580	105	42	4395560	4395580	21
8180	chr3R	4400474	4400614	+	33	4400576	2799	448	4400494	4400576	83
8181	chr3R	4403008	4403183	+	48	4403082	22453	5512	4403069	4403100	32
8182	chr3R	4404962	4404983	+	5	4404964	187	92	4404964	4404983	20
8183	chr3R	4405263	4405273	+	3	4405272	663	540	4405264	4405272	9
8184	chr3R	4405908	4405910	+	2	4405910	100	64	4405909	4405910	2
8185	chr3R	4406363	4406366	+	2	4406366	72	48	4406364	4406366	3
8186	chr3R	4416412	4416453	+	2	4416413	2	1	4416413	4416453	41
8187	chr3R	4433942	4434004	+	15	4433968	1483	476	4433968	4433989	22
8188	chr3R	4437331	4437466	+	29	4437396	2417	1320	4437390	4437411	22
8189	chr3R	4443798	4443799	+	1	4443799	152	152	4443799	4443799	1
8190	chr3R	4443883	4443887	+	2	4443884	33	18	4443884	4443887	4
8191	chr3R	4484977	4485118	+	25	4485038	3780	975	4485013	4485047	35
8192	chr3R	4612853	4612881	+	5	4612876	1160	1013	4612876	4612876	1
8193	chr3R	4641927	4642122	+	41	4641961	6740	3439	4641957	4641976	20
8194	chr3R	4642421	4642423	+	2	4642423	74	42	4642422	4642423	2
8195	chr3R	4645721	4645791	+	5	4645722	44	35	4645722	4645761	40
8196	chr3R	4645898	4646031	+	21	4645983	812	139	4645911	4646014	104
8197	chr3R	4649309	4649453	+	33	4649385	8402	3143	4649368	4649404	37
8198	chr3R	4649540	4649675	+	30	4649575	8479	3731	4649575	4649606	32
8199	chr3R	4654783	4654836	+	19	4654806	879	136	4654794	4654829	36
8200	chr3R	4655052	4655099	+	4	4655076	144	59	4655053	4655099	47
8201	chr3R	4655141	4655149	+	3	4655144	810	566	4655142	4655144	3
8202	chr3R	4655223	4655224	+	1	4655224	237	237	4655224	4655224	1
8203	chr3R	4655515	4655517	+	2	4655516	113	59	4655516	4655517	2
8204	chr3R	4659557	4659588	+	8	4659583	5289	4782	4659583	4659583	1
8205	chr3R	4721131	4721156	+	2	4721132	2	1	4721132	4721156	25
8206	chr3R	4775555	4775654	+	23	4775622	2660	471	4775602	4775632	31
8207	chr3R	4813325	4813423	+	18	4813336	1831	735	4813336	4813372	37
8208	chr3R	4813640	4813667	+	3	4813641	367	292	4813641	4813643	3
8209	chr3R	4906537	4906730	+	38	4906630	4108	735	4906624	4906659	36
8210	chr3R	4910521	4910560	+	8	4910557	3816	3256	4910557	4910559	3
8211	chr3R	4910890	4910896	+	2	4910896	3	2	4910891	4910896	6
8212	chr3R	5128078	5128157	+	12	5128089	756	212	5128089	5128152	64
8213	chr3R	5128322	5128328	+	2	5128328	14	8	5128323	5128328	6
8214	chr3R	5159314	5159371	+	7	5159325	271	59	5159315	5159354	40
8215	chr3R	5219651	5219719	+	12	5219669	985	290	5219661	5219705	45
8216	chr3R	5226159	5226245	+	27	5226194	3940	1114	5226189	5226225	37
8217	chr3R	5232515	5232622	+	24	5232567	2039	441	5232530	5232590	61
8218	chr3R	5257023	5257086	+	14	5257062	1379	668	5257041	5257066	26
8219	chr3R	5257461	5257516	+	3	5257494	3	1	5257462	5257516	55
8220	chr3R	5264941	5264944	+	2	5264944	1320	1082	5264942	5264944	3
8221	chr3R	5265215	5265238	+	2	5265216	45	25	5265216	5265238	23
8222	chr3R	5265280	5265285	+	5	5265285	976	702	5265281	5265285	5
8223	chr3R	5300106	5300155	+	4	5300155	5	2	5300107	5300155	49
8224	chr3R	5355068	5355173	+	27	5355094	5156	1046	5355094	5355123	30
8225	chr3R	5355311	5355343	+	4	5355316	81	37	5355312	5355320	9
8226	chr3R	5369519	5369534	+	3	5369520	4	2	5369520	5369534	15
8227	chr3R	5371744	5371883	+	43	5371800	18163	7004	5371797	5371812	16
8228	chr3R	5375001	5375083	+	20	5375051	797	189	5375025	5375060	36
8229	chr3R	5393905	5394009	+	13	5393970	454	76	5393906	5393972	67
8230	chr3R	5394063	5394078	+	2	5394064	2	1	5394064	5394078	15
8231	chr3R	5396016	5396052	+	2	5396017	34	31	5396017	5396017	1
8232	chr3R	5467762	5467885	+	35	5467819	1629	1033	5467804	5467846	43
8233	chr3R	5468097	5468099	+	2	5468099	5	3	5468098	5468099	2
8234	chr3R	5470886	5470991	+	25	5470945	3076	943	5470933	5470974	42
8235	chr3R	5474859	5474932	+	9	5474919	258	50	5474860	5474927	68
8236	chr3R	5485504	5485655	+	29	5485581	2418	409	5485551	5485592	42
8237	chr3R	5517117	5517122	+	3	5517118	779	490	5517118	5517122	5
8238	chr3R	5555066	5555141	+	19	5555122	856	121	5555072	5555124	53
8239	chr3R	5564083	5564094	+	2	5564094	3	2	5564084	5564094	11
8240	chr3R	5564854	5564915	+	13	5564882	972	301	5564871	5564905	35
8241	chr3R	5565103	5565149	+	3	5565104	113	45	5565104	5565149	46
8242	chr3R	5565208	5565232	+	8	5565212	3195	2100	5565212	5565215	4
8243	chr3R	5568880	5568997	+	39	5568959	3413	980	5568908	5568965	58
8244	chr3R	5588819	5588924	+	18	5588891	1065	361	5588863	5588918	56
8245	chr3R	5591700	5591881	+	49	5591809	17787	6830	5591765	5591809	45
8246	chr3R	5592253	5592258	+	3	5592255	10	8	5592255	5592255	1
8247	chr3R	5592618	5592665	+	4	5592619	110	35	5592619	5592665	47
8248	chr3R	5593116	5593151	+	2	5593117	31	22	5593117	5593151	35
8249	chr3R	5593325	5593349	+	2	5593326	79	50	5593326	5593349	24
8250	chr3R	5593742	5593780	+	5	5593743	283	89	5593743	5593780	38
8251	chr3R	5594160	5594188	+	3	5594161	90	44	5594161	5594188	28
8252	chr3R	5601232	5601242	+	2	5601233	34	24	5601233	5601242	10
8253	chr3R	5601430	5601527	+	11	5601438	498	94	5601435	5601490	56
8254	chr3R	5601576	5601646	+	15	5601611	44	10	5601591	5601644	54
8255	chr3R	5613348	5613391	+	11	5613350	755	233	5613350	5613385	36
8256	chr3R	5624383	5624540	+	65	5624479	193993	81232	5624474	5624480	7
8257	chr3R	5624887	5625081	+	44	5624965	3713	782	5624944	5625064	121
8258	chr3R	5625512	5625516	+	3	5625514	191	132	5625513	5625516	4
8259	chr3R	5632302	5632374	+	21	5632356	3994	2058	5632335	5632359	25
8260	chr3R	5633592	5633660	+	8	5633657	978	441	5633607	5633657	51
8261	chr3R	5637186	5637290	+	24	5637255	1557	411	5637237	5637272	36
8262	chr3R	5649024	5649159	+	31	5649111	3344	563	5649065	5649129	65
8263	chr3R	5649239	5649360	+	18	5649281	1987	623	5649268	5649312	45
8264	chr3R	5654370	5654371	+	1	5654371	128	128	5654371	5654371	1
8265	chr3R	5655094	5655236	+	35	5655145	1275	642	5655141	5655197	57
8266	chr3R	5655534	5655537	+	2	5655537	24	14	5655535	5655537	3
8267	chr3R	5659472	5659473	+	1	5659473	184	184	5659473	5659473	1
8268	chr3R	5660411	5660440	+	4	5660420	92	31	5660412	5660440	29
8269	chr3R	5660633	5660729	+	22	5660690	1820	514	5660680	5660722	43
8270	chr3R	5669349	5669377	+	2	5669350	60	41	5669350	5669377	28
8271	chr3R	5669649	5669705	+	13	5669681	1366	582	5669667	5669701	35
8272	chr3R	5672688	5672693	+	2	5672693	45	25	5672689	5672693	5
8273	chr3R	5685803	5685872	+	6	5685839	223	71	5685820	5685872	53
8274	chr3R	5701371	5701406	+	2	5701372	37	19	5701372	5701406	35
8275	chr3R	5733511	5733572	+	10	5733516	611	279	5733515	5733562	48
8276	chr3R	5736710	5736819	+	23	5736788	2758	1099	5736734	5736788	55
8277	chr3R	5742477	5742629	+	26	5742523	2698	1613	5742522	5742559	38
8278	chr3R	5779296	5779380	+	16	5779297	1285	305	5779297	5779374	78
8279	chr3R	5789106	5789136	+	2	5789107	63	41	5789107	5789136	30
8280	chr3R	5789451	5789568	+	24	5789528	2383	511	5789501	5789543	43
8281	chr3R	5791645	5791661	+	2	5791646	157	103	5791646	5791661	16
8282	chr3R	5791794	5791928	+	12	5791895	306	55	5791843	5791907	65
8283	chr3R	5794683	5794759	+	6	5794707	429	264	5794707	5794727	21
8284	chr3R	5813605	5813610	+	3	5813606	695	588	5813606	5813607	2
8285	chr3R	5814660	5814695	+	4	5814675	4	1	5814661	5814695	35
8286	chr3R	5824582	5824621	+	3	5824583	52	22	5824583	5824621	39
8287	chr3R	5824755	5824844	+	9	5824804	1844	676	5824790	5824804	15
8288	chr3R	5824909	5824948	+	4	5824920	4	1	5824910	5824948	39
8289	chr3R	5847213	5847219	+	2	5847214	2	1	5847214	5847219	6
8290	chr3R	5856563	5856616	+	13	5856599	749	186	5856585	5856599	15
8291	chr3R	6108126	6108134	+	2	6108127	129	66	6108127	6108134	8
8292	chr3R	6122605	6122647	+	3	6122606	4	2	6122606	6122647	42
8293	chr3R	6187285	6187286	+	1	6187286	138	138	6187286	6187286	1
8294	chr3R	6187399	6187403	+	2	6187400	105	72	6187400	6187403	4
8295	chr3R	6198812	6198813	+	1	6198813	433	433	6198813	6198813	1
8296	chr3R	6274916	6274920	+	2	6274917	98	68	6274917	6274920	4
8297	chr3R	6278532	6278533	+	1	6278533	169	169	6278533	6278533	1
8298	chr3R	6344026	6344036	+	8	6344032	3652	3356	6344032	6344032	1
8299	chr3R	6346111	6346139	+	8	6346116	643	245	6346116	6346136	21
8300	chr3R	6350870	6350906	+	6	6350901	412	136	6350896	6350904	9
8301	chr3R	6350946	6350970	+	7	6350968	409	116	6350947	6350968	22
8302	chr3R	6354088	6354095	+	3	6354095	383	256	6354089	6354095	7
8303	chr3R	6354147	6354150	+	2	6354148	395	261	6354148	6354150	3
8304	chr3R	6359457	6359486	+	2	6359486	64	41	6359458	6359486	29
8305	chr3R	6368933	6369016	+	17	6368973	2043	910	6368966	6368998	33
8306	chr3R	6380297	6380367	+	11	6380314	85	16	6380298	6380350	53
8307	chr3R	6380459	6380591	+	26	6380473	2207	490	6380471	6380507	37
8308	chr3R	6381323	6381325	+	2	6381324	146	76	6381324	6381325	2
8309	chr3R	6381477	6381479	+	2	6381478	18	12	6381478	6381479	2
8310	chr3R	6382893	6383005	+	13	6382924	1626	479	6382919	6382978	60
8311	chr3R	6406853	6406942	+	26	6406862	4840	3220	6406862	6406883	22
8312	chr3R	6407557	6407568	+	3	6407558	61	23	6407558	6407568	11
8313	chr3R	6457127	6457284	+	36	6457194	1995	285	6457153	6457233	81
8314	chr3R	6457658	6457691	+	3	6457691	43	23	6457662	6457691	30
8315	chr3R	6468436	6468444	+	5	6468441	1663	1222	6468441	6468444	4
8316	chr3R	6476721	6476724	+	2	6476724	210	192	6476724	6476724	1
8317	chr3R	6478285	6478297	+	5	6478297	789	656	6478294	6478297	4
8318	chr3R	6482766	6482800	+	3	6482798	465	267	6482798	6482800	3
8319	chr3R	6527431	6527507	+	17	6527438	1189	399	6527438	6527478	41
8320	chr3R	6646875	6646942	+	16	6646894	2072	491	6646889	6646920	32
8321	chr3R	6657850	6657974	+	35	6657917	6953	1620	6657883	6657931	49
8322	chr3R	6763404	6763406	+	2	6763406	576	545	6763406	6763406	1
8323	chr3R	7054522	7054571	+	5	7054547	5	1	7054523	7054571	49
8324	chr3R	7059254	7059300	+	4	7059299	8	5	7059255	7059300	46
8325	chr3R	7060795	7060832	+	2	7060832	3	2	7060796	7060832	37
8326	chr3R	7062140	7062163	+	2	7062141	2	1	7062141	7062163	23
8327	chr3R	7067389	7067468	+	13	7067407	1352	664	7067401	7067423	23
8328	chr3R	7074785	7074961	+	43	7074864	18002	6056	7074859	7074915	57
8329	chr3R	7075182	7075213	+	2	7075183	43	24	7075183	7075213	31
8330	chr3R	7075371	7075419	+	5	7075372	58	31	7075372	7075412	41
8331	chr3R	7075994	7075998	+	2	7075998	42	23	7075995	7075998	4
8332	chr3R	7076716	7077009	+	65	7076970	10900	2582	7076800	7077006	207
8333	chr3R	7077060	7077081	+	4	7077064	626	414	7077061	7077074	14
8334	chr3R	7077158	7077159	+	1	7077159	96	96	7077159	7077159	1
8335	chr3R	7077261	7077290	+	7	7077288	376	119	7077263	7077289	27
8336	chr3R	7082160	7082252	+	17	7082197	1581	433	7082191	7082220	30
8337	chr3R	7085739	7085745	+	2	7085740	50	30	7085740	7085745	6
8338	chr3R	7086515	7086722	+	43	7086601	37197	20563	7086601	7086637	37
