cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
12112	chr3R	12891928	12892002	+	23	12891970	2907	728	12891935	12891975	41
12113	chr3R	12918429	12918447	+	2	12918430	147	85	12918430	12918447	18
12114	chr3R	12961726	12961886	+	28	12961759	2051	270	12961736	12961827	92
12115	chr3R	12978098	12978128	+	3	12978101	176	104	12978099	12978101	3
12116	chr3R	12980654	12980729	+	5	12980729	221	92	12980655	12980729	75
12117	chr3R	12981042	12981213	+	46	12981103	11328	1639	12981087	12981132	46
12118	chr3R	12981259	12981274	+	2	12981274	52	27	12981260	12981274	15
12119	chr3R	12983431	12983529	+	9	12983509	569	338	12983464	12983509	46
12120	chr3R	12983965	12983968	+	2	12983966	77	47	12983966	12983968	3
12121	chr3R	12984018	12984037	+	2	12984037	82	64	12984019	12984037	19
12122	chr3R	12986031	12986105	+	15	12986065	332	48	12986032	12986093	62
12123	chr3R	12995620	12995712	+	25	12995621	1726	283	12995621	12995681	61
12124	chr3R	12998039	12998157	+	30	12998081	1880	577	12998065	12998106	42
12125	chr3R	13002431	13002570	+	24	13002507	2282	414	13002488	13002554	67
12126	chr3R	13002828	13002854	+	2	13002854	43	24	13002829	13002854	26
12127	chr3R	13009842	13009938	+	26	13009878	3639	941	13009870	13009919	50
12128	chr3R	13011589	13011775	+	59	13011652	8648	1330	13011647	13011710	64
12129	chr3R	13021615	13021642	+	6	13021626	145	77	13021616	13021630	15
12130	chr3R	13021693	13021706	+	8	13021704	153	54	13021700	13021705	6
12131	chr3R	13025601	13025611	+	2	13025602	19	13	13025602	13025611	10
12132	chr3R	13030870	13030979	+	26	13030928	4785	1430	13030900	13030941	42
12133	chr3R	13044712	13044831	+	26	13044768	8903	2671	13044746	13044780	35
12134	chr3R	13047382	13047399	+	2	13047383	52	28	13047383	13047399	17
12135	chr3R	13052053	13052080	+	2	13052054	22	21	13052054	13052054	1
12136	chr3R	13052245	13052353	+	26	13052286	2132	320	13052249	13052316	68
12137	chr3R	13088645	13088678	+	4	13088678	51	29	13088646	13088678	33
12138	chr3R	13089198	13089373	+	37	13089264	4560	492	13089233	13089306	74
12139	chr3R	13111179	13111250	+	4	13111245	134	56	13111180	13111250	71
12140	chr3R	13162383	13162456	+	15	13162428	1545	422	13162401	13162456	56
12141	chr3R	13181213	13181327	+	39	13181272	12025	2071	13181254	13181304	51
12142	chr3R	13188482	13188590	+	26	13188558	3026	446	13188511	13188581	71
12143	chr3R	13191571	13191602	+	4	13191586	90	30	13191572	13191602	31
12144	chr3R	13191676	13191687	+	6	13191677	1581	1043	13191677	13191685	9
12145	chr3R	13260357	13260367	+	6	13260360	760	677	13260360	13260360	1
12146	chr3R	13264332	13264394	+	10	13264368	484	214	13264365	13264377	13
12147	chr3R	13304767	13304773	+	3	13304769	297	282	13304769	13304769	1
12148	chr3R	13309149	13309189	+	7	13309174	363	89	13309152	13309181	30
12149	chr3R	13309353	13309370	+	8	13309364	770	287	13309354	13309369	16
12150	chr3R	13309441	13309454	+	3	13309452	731	677	13309452	13309452	1
12151	chr3R	13364935	13364940	+	3	13364940	517	457	13364939	13364940	2
12152	chr3R	13367126	13367189	+	9	13367163	746	325	13367131	13367189	59
12153	chr3R	13367254	13367257	+	2	13367255	38	19	13367255	13367257	3
12154	chr3R	13376474	13376536	+	5	13376518	200	52	13376475	13376530	56
12155	chr3R	13382074	13382223	+	59	13382118	14665	3320	13382106	13382176	71
12156	chr3R	13383144	13383243	+	19	13383240	2468	1218	13383202	13383240	39
12157	chr3R	13383300	13383442	+	27	13383360	1967	396	13383326	13383412	87
12158	chr3R	13383514	13383602	+	5	13383515	140	54	13383515	13383602	88
12159	chr3R	13383679	13383683	+	2	13383680	45	25	13383680	13383683	4
12160	chr3R	13383911	13383920	+	2	13383912	47	27	13383912	13383920	9
12161	chr3R	13384727	13384736	+	2	13384736	87	61	13384728	13384736	9
12162	chr3R	13384791	13384794	+	2	13384794	45	23	13384792	13384794	3
12163	chr3R	13425945	13425989	+	7	13425985	1552	1400	13425985	13425985	1
12164	chr3R	13426406	13426506	+	25	13426433	3759	804	13426422	13426477	56
12165	chr3R	13427107	13427109	+	2	13427109	63	45	13427108	13427109	2
12166	chr3R	13427686	13427709	+	4	13427687	122	45	13427687	13427709	23
12167	chr3R	13427770	13427772	+	2	13427771	48	25	13427771	13427772	2
12168	chr3R	13450469	13450474	+	3	13450471	332	306	13450471	13450471	1
12169	chr3R	13478246	13478277	+	5	13478247	351	219	13478247	13478265	19
12170	chr3R	13538008	13538052	+	3	13538027	112	76	13538009	13538052	44
12171	chr3R	13544041	13544054	+	3	13544050	113	46	13544042	13544054	13
12172	chr3R	13587901	13588047	+	30	13587991	4664	848	13587962	13588024	63
12173	chr3R	13631913	13632005	+	35	13631961	7309	2172	13631920	13631965	46
12174	chr3R	13646907	13647165	+	55	13647010	6868	2146	13646968	13647016	49
12175	chr3R	13647250	13647322	+	8	13647278	158	42	13647251	13647322	72
12176	chr3R	13647381	13647383	+	2	13647383	36	27	13647382	13647383	2
12177	chr3R	13648745	13648872	+	9	13648805	360	80	13648764	13648843	80
12178	chr3R	13648913	13648918	+	3	13648914	89	44	13648914	13648916	3
12179	chr3R	13651420	13651489	+	4	13651421	169	81	13651421	13651489	69
12180	chr3R	13651568	13651584	+	2	13651569	125	104	13651569	13651584	16
12181	chr3R	13651918	13651971	+	7	13651948	126	37	13651919	13651961	43
12182	chr3R	13652020	13652028	+	3	13652028	120	57	13652021	13652028	8
12183	chr3R	13652292	13652295	+	2	13652295	23	17	13652293	13652295	3
12184	chr3R	13652372	13652374	+	2	13652373	205	106	13652373	13652374	2
12185	chr3R	13652536	13652556	+	2	13652537	21	15	13652537	13652556	20
12186	chr3R	13653729	13653732	+	2	13653732	46	36	13653730	13653732	3
12187	chr3R	13661272	13661364	+	15	13661364	740	133	13661289	13661364	76
12188	chr3R	13661612	13661626	+	2	13661626	30	17	13661613	13661626	14
12189	chr3R	13666157	13666233	+	3	13666194	98	51	13666158	13666233	76
12190	chr3R	13676527	13676622	+	14	13676537	1244	331	13676537	13676615	79
12191	chr3R	13676668	13676824	+	27	13676714	1767	304	13676680	13676777	98
12192	chr3R	13679776	13679779	+	2	13679777	23	22	13679777	13679777	1
12193	chr3R	13683669	13683767	+	13	13683670	156	29	13683670	13683735	66
12194	chr3R	13683907	13683991	+	20	13683935	1306	314	13683925	13683950	26
12195	chr3R	13684269	13684283	+	2	13684283	21	15	13684270	13684283	14
12196	chr3R	13687453	13687533	+	8	13687501	476	217	13687457	13687533	77
12197	chr3R	13691699	13691756	+	6	13691700	89	21	13691700	13691755	56
12198	chr3R	13715204	13715214	+	5	13715209	630	611	13715209	13715209	1
12199	chr3R	13771601	13771602	+	1	13771602	107	107	13771602	13771602	1
12200	chr3R	13779545	13779699	+	45	13779607	6750	1432	13779579	13779653	75
12201	chr3R	13780945	13781080	+	32	13781010	1195	168	13780960	13781030	71
12202	chr3R	13781211	13781219	+	3	13781219	95	48	13781212	13781219	8
12203	chr3R	13782260	13782382	+	17	13782355	673	128	13782279	13782371	93
12204	chr3R	13782453	13782557	+	19	13782491	1498	326	13782471	13782531	61
12205	chr3R	13782638	13782653	+	9	13782648	1463	890	13782648	13782651	4
12206	chr3R	13782765	13782770	+	4	13782767	878	838	13782767	13782767	1
12207	chr3R	13813103	13813109	+	3	13813109	285	264	13813109	13813109	1
12208	chr3R	13815334	13815363	+	3	13815363	104	73	13815335	13815363	29
12209	chr3R	13831259	13831278	+	2	13831260	52	26	13831260	13831278	19
12210	chr3R	13948395	13948497	+	19	13948403	550	95	13948399	13948480	82
12211	chr3R	13958776	13958919	+	32	13958893	1013	245	13958809	13958893	85
12212	chr3R	13964864	13964990	+	22	13964903	526	170	13964892	13964936	45
12213	chr3R	14029197	14029384	+	29	14029230	12283	8709	14029230	14029234	5
12214	chr3R	14029448	14029505	+	7	14029505	337	90	14029449	14029505	57
12215	chr3R	14029733	14029737	+	2	14029734	15	10	14029734	14029737	4
12216	chr3R	14029778	14029786	+	2	14029786	20	15	14029779	14029786	8
12217	chr3R	14030393	14030412	+	2	14030412	15	10	14030394	14030412	19
12218	chr3R	14032360	14032630	+	73	14032444	12313	1271	14032393	14032602	210
12219	chr3R	14056947	14056988	+	4	14056948	295	201	14056948	14056955	8
12220	chr3R	14065560	14065626	+	5	14065597	165	59	14065561	14065626	66
12221	chr3R	14089429	14089433	+	2	14089430	10	5	14089430	14089433	4
12222	chr3R	14089520	14089524	+	2	14089524	82	68	14089521	14089524	4
12223	chr3R	14090761	14090778	+	9	14090774	1690	1027	14090766	14090774	9
12224	chr3R	14112333	14112340	+	2	14112340	17	14	14112334	14112340	7
12225	chr3R	14122627	14122703	+	16	14122687	1143	367	14122639	14122687	49
12226	chr3R	14125771	14125847	+	25	14125808	813	118	14125784	14125838	55
12227	chr3R	14162677	14162779	+	44	14162715	9180	1835	14162704	14162757	54
12228	chr3R	14162994	14163002	+	2	14163002	90	70	14162995	14163002	8
12229	chr3R	14213222	14213254	+	2	14213254	50	31	14213223	14213254	32
12230	chr3R	14257882	14257945	+	9	14257945	284	43	14257883	14257945	63
12231	chr3R	14262373	14262477	+	34	14262432	6471	2095	14262406	14262453	48
12232	chr3R	14289269	14289278	+	5	14289274	291	158	14289270	14289274	5
12233	chr3R	14298217	14298290	+	9	14298228	295	84	14298223	14298279	57
12234	chr3R	14298461	14298468	+	3	14298462	75	36	14298462	14298468	7
12235	chr3R	14298512	14298519	+	3	14298517	64	28	14298513	14298519	7
12236	chr3R	14298586	14298738	+	54	14298626	7470	1658	14298616	14298691	76
12237	chr3R	14309030	14309125	+	24	14309094	3435	1356	14309069	14309109	41
12238	chr3R	14310362	14310368	+	2	14310363	31	17	14310363	14310368	6
12239	chr3R	14316015	14316103	+	23	14316048	876	362	14316035	14316072	38
12240	chr3R	14316197	14316201	+	2	14316198	15	8	14316198	14316201	4
12241	chr3R	14317663	14317714	+	11	14317670	707	128	14317667	14317709	43
12242	chr3R	14326867	14327184	+	102	14327086	47870	12634	14326936	14327092	157
12243	chr3R	14327250	14327279	+	2	14327251	57	45	14327251	14327279	29
12244	chr3R	14327334	14327405	+	5	14327405	95	22	14327335	14327405	71
12245	chr3R	14327849	14327882	+	3	14327850	96	48	14327850	14327882	33
12246	chr3R	14328055	14328064	+	2	14328064	27	16	14328056	14328064	9
12247	chr3R	14404365	14404370	+	2	14404366	44	25	14404366	14404370	5
12248	chr3R	14511747	14511903	+	24	14511885	1303	207	14511777	14511885	109
12249	chr3R	14528340	14528396	+	6	14528341	175	45	14528341	14528396	56
12250	chr3R	14577211	14577260	+	5	14577219	92	50	14577212	14577258	47
12251	chr3R	14625712	14625848	+	71	14625788	50845	16631	14625762	14625811	50
12252	chr3R	14625960	14626090	+	18	14626028	898	179	14625996	14626072	77
12253	chr3R	14630454	14630458	+	2	14630458	24	14	14630455	14630458	4
12254	chr3R	14657444	14657453	+	3	14657453	85	43	14657445	14657453	9
12255	chr3R	14659395	14659465	+	16	14659462	2553	1270	14659435	14659462	28
12256	chr3R	14663435	14663550	+	34	14663483	6149	1152	14663466	14663509	44
12257	chr3R	14741568	14741692	+	31	14741629	2933	569	14741584	14741673	90
12258	chr3R	14741830	14741870	+	3	14741831	58	25	14741831	14741870	40
12259	chr3R	14749474	14749480	+	4	14749476	484	449	14749476	14749476	1
12260	chr3R	14760693	14760728	+	8	14760699	476	144	14760696	14760724	29
12261	chr3R	14781756	14781760	+	2	14781760	44	27	14781757	14781760	4
12262	chr3R	14787897	14787968	+	8	14787898	349	76	14787898	14787941	44
12263	chr3R	14796306	14796307	+	1	14796307	113	113	14796307	14796307	1
12264	chr3R	14845018	14845143	+	22	14845047	3619	2174	14845041	14845106	66
12265	chr3R	14879440	14879474	+	3	14879441	69	27	14879441	14879474	34
12266	chr3R	14886426	14886496	+	15	14886460	292	84	14886434	14886476	43
12267	chr3R	14890055	14890329	+	63	14890093	10145	1256	14890093	14890270	178
12268	chr3R	14894775	14894821	+	4	14894821	32	12	14894776	14894821	46
12269	chr3R	14898657	14898746	+	20	14898728	1397	335	14898675	14898728	54
12270	chr3R	15014617	15014703	+	27	15014684	3554	753	15014622	15014687	66
12271	chr3R	15014822	15014868	+	3	15014834	87	46	15014823	15014868	46
12272	chr3R	15037274	15037399	+	40	15037327	12920	6095	15037327	15037371	45
12273	chr3R	15037815	15037817	+	2	15037817	50	30	15037816	15037817	2
12274	chr3R	15155030	15155031	+	1	15155031	106	106	15155031	15155031	1
12275	chr3R	15196586	15196621	+	9	15196614	523	380	15196612	15196615	4
12276	chr3R	15198852	15198861	+	3	15198854	51	21	15198853	15198861	9
12277	chr3R	15209188	15209244	+	11	15209209	240	45	15209193	15209230	38
12278	chr3R	15213952	15213961	+	4	15213954	111	60	15213954	15213961	8
12279	chr3R	15219234	15219317	+	15	15219278	1101	257	15219247	15219291	45
12280	chr3R	15225530	15225653	+	32	15225600	1578	398	15225551	15225603	53
12281	chr3R	15225715	15225796	+	17	15225742	1433	430	15225716	15225783	68
12282	chr3R	15226264	15226275	+	2	15226265	59	30	15226265	15226275	11
12283	chr3R	15229574	15229785	+	55	15229702	7557	1076	15229595	15229720	126
12284	chr3R	15242616	15242776	+	45	15242691	39228	28807	15242691	15242693	3
12285	chr3R	15243155	15243158	+	2	15243156	35	23	15243156	15243158	3
12286	chr3R	15244155	15244360	+	27	15244236	4300	2031	15244228	15244239	12
12287	chr3R	15244414	15244417	+	2	15244415	26	17	15244415	15244417	3
12288	chr3R	15244458	15244460	+	2	15244460	41	25	15244459	15244460	2
12289	chr3R	15244502	15244574	+	3	15244539	26	11	15244503	15244574	72
12290	chr3R	15244755	15244766	+	2	15244756	21	17	15244756	15244766	11
12291	chr3R	15244924	15244966	+	5	15244927	152	43	15244925	15244966	42
12292	chr3R	15245013	15245053	+	4	15245014	59	17	15245014	15245053	40
12293	chr3R	15245111	15245118	+	2	15245118	17	12	15245112	15245118	7
12294	chr3R	15245225	15245227	+	2	15245227	168	147	15245226	15245227	2
12295	chr3R	15245310	15245374	+	6	15245311	127	35	15245311	15245374	64
12296	chr3R	15245460	15245464	+	2	15245461	37	25	15245461	15245464	4
12297	chr3R	15245505	15245523	+	3	15245521	48	30	15245521	15245523	3
12298	chr3R	15245563	15245593	+	2	15245593	17	11	15245564	15245593	30
12299	chr3R	15245691	15245785	+	11	15245747	270	86	15245695	15245768	74
12300	chr3R	15245922	15245926	+	2	15245926	21	12	15245923	15245926	4
12301	chr3R	15246097	15246130	+	2	15246130	24	15	15246098	15246130	33
12302	chr3R	15246196	15246318	+	29	15246310	1597	343	15246247	15246310	64
12303	chr3R	15263466	15263650	+	35	15263554	3061	716	15263504	15263570	67
12304	chr3R	15264207	15264256	+	4	15264208	125	45	15264208	15264256	49
12305	chr3R	15264397	15264438	+	3	15264437	34	14	15264398	15264438	41
12306	chr3R	15265537	15265684	+	49	15265593	15633	3898	15265572	15265634	63
12307	chr3R	15268633	15268753	+	14	15268682	295	107	15268635	15268713	79
12308	chr3R	15275298	15275316	+	2	15275316	46	24	15275299	15275316	18
12309	chr3R	15275356	15275359	+	2	15275357	89	67	15275357	15275359	3
12310	chr3R	15275445	15275569	+	14	15275519	826	170	15275455	15275538	84
12311	chr3R	15281358	15281361	+	2	15281359	107	74	15281359	15281361	3
12312	chr3R	15281529	15281604	+	17	15281552	3282	2238	15281538	15281556	19
12313	chr3R	15286994	15287001	+	3	15286999	165	82	15286999	15287001	3
12314	chr3R	15288010	15288051	+	9	15288012	339	118	15288012	15288051	40
12315	chr3R	15290939	15290952	+	9	15290946	797	536	15290945	15290947	3
12316	chr3R	15291045	15291059	+	2	15291046	4	3	15291046	15291059	14
12317	chr3R	15303660	15303694	+	6	15303661	117	24	15303661	15303694	34
12318	chr3R	15303768	15303806	+	2	15303769	18	12	15303769	15303806	38
12319	chr3R	15310221	15310278	+	8	15310253	1229	947	15310250	15310253	4
12320	chr3R	15320733	15320845	+	23	15320823	1976	265	15320762	15320840	79
12321	chr3R	15330674	15330750	+	20	15330741	2106	573	15330692	15330747	56
12322	chr3R	15333238	15333343	+	31	15333291	1893	261	15333267	15333313	47
12323	chr3R	15340657	15340707	+	15	15340669	552	132	15340661	15340704	44
12324	chr3R	15346179	15346301	+	26	15346218	1884	534	15346207	15346279	73
12325	chr3R	15348026	15348087	+	15	15348077	220	35	15348039	15348077	39
12326	chr3R	15351226	15351230	+	2	15351230	25	20	15351227	15351230	4
12327	chr3R	15357186	15357298	+	24	15357260	689	144	15357207	15357272	66
12328	chr3R	15361697	15361726	+	7	15361720	863	261	15361698	15361726	29
12329	chr3R	15361767	15361813	+	6	15361795	257	97	15361768	15361813	46
12330	chr3R	15361921	15361993	+	13	15361928	518	87	15361928	15361993	66
12331	chr3R	15363942	15363966	+	5	15363966	344	214	15363943	15363966	24
12332	chr3R	15367125	15367150	+	5	15367141	142	39	15367126	15367150	25
12333	chr3R	15371953	15372042	+	28	15371955	6738	2405	15371955	15372023	69
12334	chr3R	15372626	15372629	+	2	15372629	68	54	15372627	15372629	3
12335	chr3R	15408392	15408477	+	28	15408423	4020	2208	15408412	15408466	55
12336	chr3R	15408633	15408747	+	20	15408660	888	153	15408660	15408720	61
12337	chr3R	15408854	15408949	+	5	15408855	59	20	15408855	15408949	95
12338	chr3R	15409424	15409427	+	2	15409425	118	75	15409425	15409427	3
12339	chr3R	15410860	15410868	+	2	15410868	14	9	15410861	15410868	8
12340	chr3R	15415650	15415652	+	2	15415652	59	40	15415651	15415652	2
12341	chr3R	15415811	15415834	+	2	15415834	32	17	15415812	15415834	23
12342	chr3R	15416349	15416366	+	2	15416350	24	18	15416350	15416366	17
12343	chr3R	15481831	15481987	+	31	15481940	4457	680	15481889	15481952	64
12344	chr3R	15482141	15482182	+	2	15482142	77	42	15482142	15482182	41
12345	chr3R	15482222	15482224	+	2	15482224	49	28	15482223	15482224	2
12346	chr3R	15486028	15486139	+	20	15486088	730	149	15486039	15486105	67
12347	chr3R	15494571	15494734	+	33	15494694	4612	896	15494609	15494694	86
12348	chr3R	15591844	15591857	+	2	15591845	86	54	15591845	15591857	13
12349	chr3R	15667845	15667888	+	8	15667870	876	549	15667848	15667874	27
12350	chr3R	15695242	15695254	+	8	15695248	1709	1531	15695248	15695248	1
12351	chr3R	15731680	15731737	+	22	15731693	3851	575	15731681	15731730	50
12352	chr3R	15744567	15744672	+	28	15744661	4925	1348	15744606	15744661	56
12353	chr3R	15763052	15763136	+	21	15763109	3615	1635	15763079	15763112	34
12354	chr3R	15779716	15779840	+	25	15779790	6394	3521	15779765	15779796	32
12355	chr3R	15780201	15780258	+	3	15780202	100	63	15780202	15780258	57
12356	chr3R	15780362	15780380	+	2	15780363	143	94	15780363	15780380	18
12357	chr3R	15786647	15786789	+	24	15786695	3498	492	15786685	15786725	41
12358	chr3R	15788489	15788594	+	21	15788526	3196	980	15788494	15788526	33
12359	chr3R	15792660	15792812	+	58	15792725	17685	3071	15792692	15792757	66
12360	chr3R	15793077	15793079	+	2	15793078	129	84	15793078	15793079	2
12361	chr3R	15793739	15793877	+	36	15793808	1696	262	15793761	15793834	74
12362	chr3R	15794709	15794833	+	15	15794807	706	222	15794754	15794807	54
12363	chr3R	15797088	15797095	+	2	15797095	46	26	15797089	15797095	7
12364	chr3R	15834479	15834502	+	3	15834480	258	119	15834480	15834502	23
12365	chr3R	15834607	15834691	+	23	15834653	4147	1514	15834636	15834668	33
12366	chr3R	15834818	15834903	+	6	15834825	205	93	15834819	15834903	85
12367	chr3R	15837354	15837475	+	23	15837424	2130	681	15837392	15837431	40
12368	chr3R	15837854	15837861	+	2	15837855	23	19	15837855	15837861	7
12369	chr3R	15846471	15846583	+	40	15846556	19546	10013	15846532	15846556	25
12370	chr3R	15860173	15860276	+	35	15860222	6723	2234	15860204	15860261	58
12371	chr3R	15933723	15933958	+	34	15933898	3302	580	15933840	15933956	117
12372	chr3R	15934076	15934152	+	14	15934084	633	97	15934077	15934141	65
12373	chr3R	15935097	15935219	+	29	15935146	2110	527	15935119	15935195	77
12374	chr3R	15935319	15935321	+	2	15935320	42	27	15935320	15935321	2
12375	chr3R	15963791	15964007	+	43	15963900	4106	678	15963873	15963966	94
12376	chr3R	15965450	15965518	+	12	15965492	159	24	15965451	15965502	52
12377	chr3R	15973178	15973354	+	37	15973288	2419	704	15973193	15973323	131
12378	chr3R	15977187	15977325	+	19	15977285	1226	219	15977211	15977291	81
12379	chr3R	15986156	15986184	+	4	15986181	51	19	15986157	15986184	28
12380	chr3R	15994141	15994142	+	1	15994142	128	128	15994142	15994142	1
12381	chr3R	15994606	15994609	+	2	15994609	118	116	15994609	15994609	1
12382	chr3R	16049632	16049751	+	23	16049714	2311	442	16049672	16049733	62
12383	chr3R	16050779	16050862	+	20	16050803	1025	294	16050797	16050832	36
